user_id,TestGroup,country,age,transaction_count,total_spent
10767,B,Greece,29,0,0
11474,B,Norway,40,8,48.91999912261963
11831,B,Bulgaria,28,0,0
12322,B,Germany,44,0,0
13854,A,Greece,35,0,0
13920,A,Bulgaria,29,0,0
5085,A,Bulgaria,25,0,0
7363,B,Bulgaria,34,0,0
8556,B,Italy,26,0,0
10856,A,Greece,31,0,0
12074,B,Greece,33,0,0
12104,A,Greece,40,2,5.979999780654907
12267,B,Bulgaria,34,0,0
12520,B,Bulgaria,18,0,0
13915,A,Greece,24,0,0
2515,A,Bulgaria,39,0,0
6458,B,Bulgaria,27,0,0
7729,B,Italy,36,0,0
11185,A,Bulgaria,27,0,0
11511,A,Bulgaria,34,0,0
12140,A,Bulgaria,28,0,0
12746,B,Italy,34,0,0
8994,A,Greece,33,0,0
11879,B,Norway,25,0,0
12304,B,Bulgaria,41,0,0
12339,B,Greece,33,0,0
13651,B,Bulgaria,23,0,0
13780,A,Italy,38,0,0
1088,A,Bulgaria,28,0,0
3993,A,Norway,37,1,19.989999771118164
5355,A,Greece,30,0,0
6578,B,Greece,27,0,0
6737,B,Bulgaria,30,0,0
9968,B,Italy,26,0,0
11002,A,Bulgaria,34,0,0
12057,A,Bulgaria,33,0,0
12599,B,Bulgaria,31,0,0
12774,B,Bulgaria,33,0,0
13051,B,Bulgaria,34,0,0
13488,A,Germany,43,0,0
13919,A,Greece,34,0,0
9470,A,Italy,22,0,0
10161,A,Greece,27,0,0
10550,B,Bulgaria,34,0,0
11832,A,Italy,21,0,0
11851,A,Greece,29,0,0
12205,A,Italy,33,0,0
12261,A,Greece,30,0,0
12601,A,Norway,28,0,0
13270,B,Germany,39,0,0
13424,B,Bulgaria,40,0,0
13898,B,Germany,50,0,0
13933,A,Italy,26,0,0
5743,A,Germany,41,0,0
12593,B,Germany,50,0,0
12983,B,Germany,40,0,0
13061,B,Greece,40,0,0
13147,A,Bulgaria,31,0,0
13253,A,Italy,23,0,0
13875,A,Italy,25,0,0
1410,B,Bulgaria,21,0,0
1701,A,Bulgaria,38,0,0
5220,A,Greece,28,0,0
5453,B,Greece,32,0,0
6171,A,Germany,42,0,0
9267,A,Bulgaria,33,0,0
11544,B,Bulgaria,21,0,0
12452,A,Greece,32,0,0
13335,A,Greece,37,0,0
3364,B,Italy,20,3,79.97000122070312
7889,A,Greece,38,0,0
12013,A,Italy,34,0,0
12639,A,Germany,53,0,0
13429,A,Italy,27,0,0
4053,B,Bulgaria,22,0,0
6541,B,Bulgaria,34,0,0
7410,B,Bulgaria,23,0,0
7865,A,Greece,25,0,0
9676,B,Germany,46,3,39.96999931335449
10030,B,Greece,23,0,0
11679,A,Greece,34,0,0
12048,B,Bulgaria,39,0,0
12302,A,Bulgaria,20,0,0
13431,B,Bulgaria,33,0,0
13630,B,Germany,52,0,0
13807,A,Germany,50,0,0
13835,B,Bulgaria,23,0,0
13901,B,Greece,29,0,0
7050,A,Bulgaria,33,0,0
7305,B,Italy,24,0,0
9960,B,Italy,34,0,0
10169,B,Italy,28,0,0
11319,A,Bulgaria,31,0,0
11615,B,Bulgaria,32,0,0
12034,A,Bulgaria,37,0,0
12536,B,Greece,18,0,0
13844,B,Greece,32,0,0
13846,B,Greece,26,0,0
13874,A,Germany,50,0,0
1099,A,Bulgaria,30,0,0
1400,A,Norway,31,0,0
6151,A,Norway,24,0,0
8391,A,Greece,24,0,0
8939,B,Greece,33,0,0
9723,B,Bulgaria,34,0,0
11502,A,Greece,32,1,0.9900000095367432
12187,A,Italy,32,1,9.989999771118164
13342,A,Bulgaria,38,0,0
724,B,Bulgaria,37,0,0
2464,A,Germany,48,0,0
2660,A,Bulgaria,38,0,0
3988,B,Bulgaria,32,0,0
4180,A,Bulgaria,29,0,0
5819,B,Italy,31,0,0
9689,A,Bulgaria,37,0,0
11024,A,Bulgaria,35,0,0
11417,A,Norway,30,0,0
11555,B,Bulgaria,31,0,0
13168,B,Greece,39,0,0
13190,A,Bulgaria,29,0,0
13375,A,Bulgaria,24,0,0
13539,A,Bulgaria,32,0,0
13851,A,Bulgaria,27,0,0
1678,B,Greece,29,0,0
3246,A,Italy,32,0,0
4237,A,Bulgaria,33,0,0
4962,B,Greece,31,0,0
7962,A,Italy,39,0,0
8279,A,Greece,26,0,0
8292,A,Bulgaria,25,0,0
8992,A,Greece,29,0,0
12105,B,Bulgaria,26,0,0
13058,A,Germany,55,0,0
13406,B,Greece,33,0,0
13408,B,Greece,31,0,0
13925,A,Bulgaria,27,0,0
3014,B,Italy,35,0,0
4828,B,Bulgaria,30,0,0
5385,B,Bulgaria,24,0,0
7228,B,Bulgaria,32,0,0
7290,B,Bulgaria,34,0,0
9301,B,Bulgaria,31,0,0
11775,B,Greece,30,0,0
6038,B,Bulgaria,22,0,0
7450,A,Bulgaria,29,0,0
9029,A,Bulgaria,28,0,0
9362,B,Greece,29,0,0
10532,A,Norway,34,4,124.96000289916992
11203,A,Italy,25,0,0
11924,A,Germany,51,0,0
12258,B,Bulgaria,22,0,0
12768,B,Bulgaria,28,0,0
13128,B,Bulgaria,29,0,0
13912,A,Norway,30,0,0
8966,B,Italy,30,0,0
9159,B,Greece,31,0,0
10497,B,Bulgaria,37,0,0
11169,A,Bulgaria,35,0,0
11735,B,Bulgaria,26,0,0
12093,B,Bulgaria,25,0,0
12232,A,Bulgaria,32,0,0
12622,A,Bulgaria,32,0,0
13441,A,Bulgaria,26,0,0
13839,B,Germany,47,0,0
13859,B,Bulgaria,25,0,0
1677,A,Greece,28,0,0
2437,B,Bulgaria,25,0,0
4495,A,Italy,29,0,0
5017,B,Italy,24,0,0
8482,A,Greece,24,0,0
10039,A,Greece,24,1,19.989999771118164
12168,B,Bulgaria,33,0,0
12461,B,Greece,33,0,0
13329,B,Italy,38,0,0
13815,A,Bulgaria,22,0,0
1383,A,Bulgaria,34,0,0
5236,A,Italy,31,0,0
10460,A,Italy,28,0,0
11108,B,Germany,46,0,0
11876,B,Bulgaria,31,0,0
13595,B,Greece,29,1,0.9900000095367432
1972,B,Bulgaria,30,0,0
6025,A,Norway,37,0,0
6531,A,Italy,25,0,0
7769,A,Bulgaria,40,0,0
8760,B,Italy,28,0,0
9567,A,Bulgaria,27,0,0
9987,A,Germany,46,0,0
10787,B,Bulgaria,23,1,0.9900000095367432
10952,A,Bulgaria,30,0,0
12661,B,Bulgaria,22,0,0
13140,B,Greece,27,0,0
13413,B,Bulgaria,34,0,0
13832,B,Bulgaria,41,0,0
1651,B,Greece,27,0,0
2070,A,Germany,36,0,0
2545,A,Germany,39,0,0
6237,A,Greece,37,0,0
8811,B,Greece,36,0,0
9485,A,Bulgaria,27,0,0
12027,B,Bulgaria,24,0,0
12384,A,Italy,31,0,0
12958,B,Greece,21,0,0
13053,A,Bulgaria,40,0,0
4902,B,Greece,37,0,0
11715,A,Bulgaria,28,0,0
11986,A,Greece,31,0,0
12632,A,Germany,57,0,0
12687,A,Norway,24,0,0
12921,B,Greece,26,0,0
13295,B,Germany,37,0,0
13470,B,Bulgaria,29,0,0
13627,A,Bulgaria,28,0,0
13818,B,Bulgaria,40,0,0
70,B,Bulgaria,29,0,0
2652,B,Bulgaria,18,0,0
5466,A,Germany,43,0,0
6255,B,Bulgaria,36,0,0
6410,A,Germany,46,2,24.979999542236328
9624,A,Greece,29,0,0
11140,A,Bulgaria,22,0,0
11872,B,Greece,26,0,0
12022,A,Bulgaria,40,0,0
12657,A,Bulgaria,23,2,1.9800000190734863
12857,A,Bulgaria,20,0,0
12875,B,Italy,26,0,0
13205,B,Greece,39,0,0
13570,B,Italy,20,0,0
6771,B,Greece,31,0,0
7434,A,Greece,26,0,0
7577,B,Bulgaria,31,0,0
8395,A,Greece,40,0,0
10207,B,Greece,33,1,19.989999771118164
10788,B,Italy,29,0,0
11532,A,Greece,36,0,0
11611,B,Greece,24,0,0
12787,A,Bulgaria,30,0,0
13819,B,Bulgaria,31,0,0
3419,A,Bulgaria,36,0,0
5947,B,Bulgaria,24,0,0
6332,A,Italy,19,0,0
6653,A,Bulgaria,41,0,0
9172,B,Greece,24,0,0
11805,B,Bulgaria,29,0,0
11967,B,Bulgaria,41,0,0
12060,B,Greece,33,0,0
12533,A,Greece,38,0,0
12790,A,Italy,24,1,0.9900000095367432
12854,B,Bulgaria,25,0,0
12869,A,Italy,39,1,4.989999771118164
12923,B,Italy,22,0,0
13555,B,Italy,34,0,0
2060,A,Bulgaria,36,0,0
2382,A,Bulgaria,23,0,0
6207,B,Bulgaria,33,0,0
9024,A,Germany,42,0,0
10449,B,Greece,32,0,0
10661,A,Greece,33,0,0
11824,B,Greece,32,0,0
12070,B,Bulgaria,24,0,0
13453,B,Germany,36,0,0
13472,B,Bulgaria,27,0,0
1962,B,Norway,27,0,0
3375,B,Germany,45,0,0
5720,B,Italy,27,0,0
6899,B,Norway,36,0,0
7647,A,Bulgaria,29,0,0
10653,A,Greece,27,0,0
11058,B,Greece,21,0,0
11548,B,Greece,39,0,0
12430,B,Bulgaria,31,0,0
12504,A,Bulgaria,24,0,0
13251,B,Norway,31,0,0
13628,A,Greece,26,0,0
13665,A,Italy,23,0,0
13682,B,Bulgaria,36,0,0
3441,A,Greece,21,0,0
9036,B,Greece,33,0,0
9516,A,Germany,52,0,0
12379,A,Greece,36,1,0.9900000095367432
12895,B,Greece,31,0,0
12971,B,Germany,48,0,0
13455,A,Bulgaria,23,0,0
13633,A,Bulgaria,32,0,0
13759,B,Bulgaria,27,0,0
13814,A,Greece,27,0,0
13855,B,Bulgaria,28,0,0
1990,A,Bulgaria,33,0,0
4227,B,Norway,34,0,0
7834,A,Bulgaria,21,0,0
8306,A,Bulgaria,26,0,0
8448,B,Italy,33,0,0
8896,B,Greece,29,0,0
10865,A,Greece,26,0,0
11282,B,Bulgaria,34,0,0
11702,A,Bulgaria,26,0,0
11998,B,Bulgaria,33,0,0
12141,B,Greece,28,0,0
13659,B,Bulgaria,24,0,0
3150,B,Greece,28,0,0
5142,A,Greece,24,0,0
5270,A,Italy,31,0,0
9655,B,Greece,31,0,0
10306,B,Greece,33,0,0
12725,A,Italy,38,0,0
13206,B,Germany,50,0,0
13426,A,Bulgaria,21,0,0
13896,B,Bulgaria,32,0,0
1523,A,Greece,27,0,0
2460,A,Bulgaria,35,0,0
4581,A,Italy,25,0,0
6001,B,Bulgaria,30,0,0
8056,B,Bulgaria,30,0,0
8483,A,Greece,40,0,0
9102,A,Bulgaria,26,0,0
10712,A,Italy,31,0,0
12761,A,Bulgaria,34,0,0
13116,B,Bulgaria,27,0,0
13857,A,Bulgaria,28,0,0
13907,B,Bulgaria,27,0,0
7216,B,Germany,40,0,0
9553,B,Bulgaria,31,0,0
11642,A,Bulgaria,25,0,0
11853,B,Germany,48,0,0
12233,A,Bulgaria,30,0,0
12464,A,Bulgaria,36,0,0
12836,B,Bulgaria,40,0,0
13150,B,Bulgaria,29,0,0
13425,B,Greece,24,0,0
13873,B,Bulgaria,37,0,0
4541,A,Bulgaria,29,0,0
7529,B,Greece,35,0,0
8711,B,Bulgaria,22,0,0
8842,A,Greece,32,0,0
9528,A,Greece,29,0,0
9802,B,Greece,26,0,0
10367,A,Greece,29,1,0.9900000095367432
10917,A,Italy,33,0,0
11205,A,Italy,21,0,0
11304,A,Italy,27,0,0
12003,A,Greece,25,2,5.979999780654907
12227,A,Bulgaria,33,0,0
12868,A,Italy,27,0,0
13285,B,Bulgaria,29,0,0
13862,B,Bulgaria,39,0,0
2323,A,Greece,27,0,0
2780,A,Bulgaria,25,0,0
3250,B,Italy,35,0,0
3463,A,Bulgaria,24,0,0
4950,A,Greece,30,0,0
6585,B,Bulgaria,18,0,0
7319,B,Bulgaria,36,0,0
8271,B,Bulgaria,27,0,0
9365,A,Germany,42,0,0
10604,B,Bulgaria,31,0,0
10844,A,Greece,31,0,0
12281,B,Bulgaria,19,0,0
13649,B,Bulgaria,34,0,0
3051,B,Italy,18,0,0
5162,B,Bulgaria,37,0,0
5944,B,Germany,39,0,0
10209,B,Greece,36,0,0
10246,A,Bulgaria,30,0,0
11969,A,Greece,41,0,0
12900,B,Germany,55,1,4.989999771118164
13230,B,Bulgaria,18,0,0
13845,B,Greece,28,0,0
1567,B,Italy,34,0,0
2759,B,Bulgaria,32,0,0
7506,B,Bulgaria,30,0,0
8710,A,Italy,24,0,0
8905,A,Bulgaria,23,0,0
13504,A,Bulgaria,20,0,0
13605,A,Greece,28,0,0
13610,B,Italy,28,0,0
13834,B,Bulgaria,32,0,0
13895,B,Bulgaria,28,0,0
2278,B,Italy,31,0,0
3225,B,Bulgaria,31,0,0
7997,A,Norway,34,0,0
8060,A,Greece,30,0,0
8088,A,Italy,19,0,0
10572,A,Bulgaria,30,0,0
10914,B,Italy,24,0,0
12658,B,Bulgaria,20,0,0
12673,A,Bulgaria,25,0,0
13159,B,Norway,33,2,5.979999780654907
13858,B,Norway,21,0,0
13926,A,Greece,38,0,0
8451,A,Germany,52,0,0
9002,B,Bulgaria,19,0,0
9845,A,Greece,30,0,0
12154,A,Italy,23,0,0
13348,A,Germany,57,0,0
13869,B,Germany,42,0,0
13877,B,Bulgaria,37,0,0
3900,B,Germany,52,0,0
4450,B,Greece,36,1,0.9900000095367432
9284,B,Norway,29,0,0
9658,A,Greece,30,0,0
11215,B,Greece,34,1,49.9900016784668
11345,B,Bulgaria,21,0,0
11634,B,Bulgaria,19,0,0
11662,A,Greece,39,0,0
11959,B,Greece,33,0,0
12285,A,Bulgaria,31,0,0
12589,B,Germany,46,0,0
13016,B,Italy,27,0,0
13088,A,Norway,38,0,0
13843,A,Germany,43,0,0
6248,B,Bulgaria,26,0,0
8092,A,Germany,41,0,0
9779,A,Bulgaria,29,0,0
12031,B,Greece,28,0,0
12115,A,Bulgaria,34,0,0
12764,A,Bulgaria,28,0,0
12805,A,Greece,22,0,0
13836,B,Germany,46,0,0
13891,A,Greece,32,0,0
13897,A,Bulgaria,33,0,0
1423,A,Bulgaria,38,0,0
2101,A,Greece,24,0,0
2162,A,Norway,39,0,0
6049,B,Italy,21,0,0
6250,A,Greece,24,0,0
8562,B,Bulgaria,31,0,0
8989,B,Greece,32,0,0
9750,A,Bulgaria,27,0,0
10202,B,Greece,28,0,0
13589,B,Bulgaria,31,0,0
13644,B,Bulgaria,23,0,0
3485,B,Greece,27,0,0
4623,A,Norway,35,0,0
5739,A,Greece,34,0,0
8358,B,Bulgaria,32,0,0
10516,B,Germany,50,0,0
12467,B,Greece,29,0,0
13349,B,Bulgaria,27,0,0
13691,A,Italy,31,0,0
4610,B,Greece,39,0,0
6401,B,Bulgaria,20,0,0
9556,B,Italy,25,0,0
11330,A,Bulgaria,32,0,0
12148,A,Bulgaria,20,0,0
12873,A,Italy,24,0,0
12903,A,Bulgaria,28,0,0
13232,A,Italy,34,0,0
13886,A,Norway,31,0,0
13905,B,Greece,31,0,0
1599,B,Bulgaria,30,0,0
4254,B,Norway,32,1,4.989999771118164
4812,A,Bulgaria,32,0,0
6880,A,Norway,32,0,0
10620,B,Bulgaria,32,0,0
11420,B,Bulgaria,32,0,0
12644,B,Italy,28,0,0
12646,A,Bulgaria,35,0,0
13005,A,Italy,29,0,0
13707,B,Germany,48,0,0
13887,B,Bulgaria,28,0,0
5970,A,Bulgaria,36,0,0
7379,A,Germany,54,0,0
7614,A,Bulgaria,30,0,0
7682,A,Bulgaria,34,0,0
9079,A,Greece,28,0,0
10600,A,Greece,30,0,0
11081,A,Bulgaria,24,0,0
11219,A,Italy,22,0,0
12076,A,Greece,28,0,0
12328,B,Bulgaria,25,0,0
12449,A,Italy,28,0,0
12975,A,Bulgaria,21,0,0
13494,B,Bulgaria,32,0,0
2533,B,Bulgaria,25,0,0
6477,B,Greece,30,0,0
7085,B,Greece,35,0,0
7567,B,Germany,47,0,0
11196,B,Greece,26,0,0
12763,B,Greece,36,0,0
12954,A,Greece,23,0,0
13648,A,Bulgaria,23,0,0
13789,A,Greece,38,0,0
13871,A,Greece,32,0,0
13931,B,Bulgaria,35,0,0
5410,B,Italy,36,0,0
7422,A,Greece,23,0,0
8187,A,Greece,26,0,0
9945,B,Germany,47,0,0
10390,A,Greece,38,0,0
12429,B,Bulgaria,32,0,0
12606,A,Italy,39,0,0
13280,B,Italy,32,0,0
13704,A,Italy,40,0,0
13899,A,Greece,34,0,0
1393,B,Bulgaria,21,0,0
4769,A,Bulgaria,30,2,20.979999780654907
6240,B,Greece,31,1,4.989999771118164
6573,B,Bulgaria,23,0,0
8970,A,Greece,24,0,0
9004,B,Bulgaria,36,0,0
9237,B,Bulgaria,26,0,0
9492,A,Bulgaria,27,0,0
9800,A,Italy,30,0,0
10967,B,Italy,32,0,0
11392,A,Bulgaria,30,0,0
12165,B,Greece,31,0,0
12235,A,Bulgaria,31,0,0
13718,A,Italy,30,0,0
3721,B,Greece,28,0,0
5621,B,Bulgaria,33,0,0
7237,B,Greece,23,0,0
8389,B,Germany,39,0,0
8691,A,Italy,38,0,0
10057,B,Bulgaria,27,0,0
11146,B,Bulgaria,32,0,0
12349,A,Greece,38,0,0
12765,B,Germany,52,0,0
12847,B,Greece,26,0,0
13196,A,Bulgaria,37,0,0
13597,A,Bulgaria,33,0,0
2827,B,Bulgaria,32,0,0
3710,A,Greece,40,0,0
3990,B,Bulgaria,35,0,0
6003,B,Germany,47,0,0
6008,A,Greece,36,0,0
9824,B,Norway,35,0,0
11315,B,Bulgaria,36,0,0
11719,B,Germany,48,1,9.989999771118164
12176,A,Bulgaria,34,0,0
12211,A,Italy,22,1,0.9900000095367432
12760,A,Italy,27,0,0
12766,B,Bulgaria,24,0,0
13126,B,Bulgaria,21,0,0
13512,A,Italy,23,0,0
13530,B,Greece,37,0,0
13776,B,Bulgaria,23,0,0
13904,B,Germany,48,0,0
5543,B,Italy,33,0,0
8500,B,Italy,39,0,0
8708,B,Bulgaria,29,0,0
9432,A,Bulgaria,38,0,0
11098,B,Bulgaria,22,0,0
11257,B,Bulgaria,34,0,0
11765,A,Bulgaria,35,0,0
11783,B,Bulgaria,38,0,0
12116,B,Bulgaria,28,0,0
12539,B,Greece,29,0,0
13010,A,Italy,29,0,0
13172,A,Bulgaria,41,0,0
13433,A,Greece,35,0,0
13916,B,Bulgaria,36,0,0
13937,B,Greece,33,0,0
178,B,Italy,24,0,0
6780,B,Greece,32,0,0
7829,A,Bulgaria,25,0,0
8766,A,Greece,34,0,0
9660,B,Greece,21,0,0
9933,B,Greece,26,0,0
12607,B,Italy,37,0,0
13080,A,Italy,29,0,0
13177,A,Germany,54,0,0
13344,B,Greece,23,0,0
13518,A,Bulgaria,24,0,0
13872,A,Norway,24,0,0
13921,B,Greece,27,0,0
1618,B,Greece,27,0,0
4389,A,Germany,38,3,14.969999313354492
6198,B,Bulgaria,36,0,0
7225,B,Greece,30,0,0
7877,B,Greece,21,0,0
9275,B,Italy,40,0,0
9768,A,Italy,24,0,0
11564,A,Greece,30,0,0
11782,A,Greece,30,0,0
11903,B,Norway,30,0,0
12036,A,Bulgaria,36,0,0
13619,A,Bulgaria,31,0,0
13884,B,Germany,39,0,0
4312,B,Bulgaria,30,0,0
8332,B,Bulgaria,22,0,0
9866,A,Italy,41,0,0
11217,B,Bulgaria,21,0,0
11605,B,Greece,26,1,4.989999771118164
11757,A,Bulgaria,35,0,0
12193,B,Greece,30,0,0
13212,A,Bulgaria,29,0,0
13778,B,Italy,30,0,0
4872,A,Greece,29,0,0
5507,B,Greece,26,0,0
9357,A,Italy,28,0,0
11790,B,Greece,27,0,0
11993,A,Greece,25,0,0
12902,A,Norway,22,0,0
12931,B,Italy,23,0,0
12988,B,Bulgaria,30,0,0
13164,A,Greece,30,0,0
13366,A,Bulgaria,29,0,0
13477,B,Bulgaria,26,0,0
13585,A,Greece,28,0,0
13918,A,Bulgaria,35,0,0
13938,A,Bulgaria,35,0,0
1724,B,Germany,51,0,0
4918,B,Bulgaria,26,0,0
6251,B,Bulgaria,19,0,0
8137,A,Bulgaria,19,0,0
8579,B,Greece,27,0,0
10876,B,Bulgaria,25,0,0
11001,B,Greece,26,0,0
11037,B,Greece,31,0,0
11276,A,Bulgaria,24,0,0
11842,A,Norway,35,0,0
13024,A,Italy,22,0,0
13298,A,Bulgaria,36,0,0
13476,A,Greece,33,0,0
13550,A,Germany,38,0,0
13571,B,Italy,41,0,0
13850,A,Greece,32,0,0
2043,A,Bulgaria,29,0,0
5642,B,Germany,41,0,0
7025,B,Italy,20,0,0
7240,B,Bulgaria,35,0,0
8384,A,Greece,24,0,0
10684,A,Bulgaria,37,0,0
11086,A,Italy,29,0,0
11975,A,Italy,28,1,49.9900016784668
12355,B,Norway,35,0,0
13264,B,Greece,24,0,0
13685,A,Italy,39,1,4.989999771118164
1799,B,Greece,31,0,0
5061,A,Norway,28,0,0
5238,A,Italy,32,0,0
5536,B,Greece,34,0,0
6046,A,Bulgaria,32,0,0
6339,A,Germany,38,0,0
7878,A,Greece,28,0,0
10920,A,Italy,30,0,0
12354,A,Greece,27,0,0
12645,A,Italy,38,0,0
12837,A,Bulgaria,26,0,0
13012,A,Italy,28,0,0
13057,B,Bulgaria,36,0,0
13821,B,Greece,18,0,0
13890,B,Greece,33,0,0
5277,B,Bulgaria,33,0,0
6708,A,Greece,35,0,0
7811,B,Greece,36,1,9.989999771118164
8975,B,Italy,28,2,10.979999780654907
10286,B,Bulgaria,25,0,0
11846,A,Bulgaria,19,0,0
12576,B,Bulgaria,24,0,0
12729,A,Greece,40,0,0
12879,B,Italy,28,0,0
13002,A,Italy,33,1,0.9900000095367432
4384,B,Italy,29,0,0
9906,A,Greece,27,0,0
10440,A,Greece,41,0,0
11057,A,Italy,35,0,0
11356,A,Greece,33,0,0
11612,B,Bulgaria,25,0,0
12588,A,Greece,20,0,0
12744,B,Italy,29,0,0
13303,A,Greece,40,1,49.9900016784668
13503,A,Greece,24,0,0
3925,A,Bulgaria,37,0,0
5018,A,Bulgaria,32,0,0
6380,B,Greece,25,0,0
6955,B,Greece,34,0,0
9290,B,Greece,28,0,0
9780,B,Greece,21,0,0
10544,A,Germany,58,3,6.96999979019165
10933,B,Bulgaria,26,0,0
11369,A,Greece,27,0,0
12426,A,Italy,26,0,0
12686,A,Bulgaria,38,0,0
13071,A,Bulgaria,23,0,0
13712,A,Germany,46,0,0
3609,A,Italy,29,0,0
5015,A,Bulgaria,34,0,0
8532,A,Bulgaria,33,0,0
11212,B,Bulgaria,34,0,0
11995,A,Greece,26,0,0
12162,A,Greece,33,0,0
12170,A,Bulgaria,28,0,0
12544,B,Italy,20,0,0
12732,A,Greece,23,0,0
13224,A,Greece,28,0,0
13272,A,Bulgaria,23,0,0
13583,A,Greece,33,0,0
13637,B,Germany,46,0,0
13639,B,Greece,25,0,0
13865,B,Bulgaria,25,0,0
2057,A,Germany,43,0,0
5571,A,Greece,27,0,0
8413,A,Greece,39,1,0.9900000095367432
9337,A,Bulgaria,32,0,0
9675,B,Bulgaria,31,0,0
9978,A,Greece,21,0,0
10170,A,Bulgaria,22,0,0
10414,B,Bulgaria,30,0,0
11571,A,Bulgaria,33,0,0
12143,A,Germany,46,0,0
12297,A,Bulgaria,26,0,0
12313,A,Bulgaria,30,0,0
13204,A,Germany,45,0,0
13432,B,Bulgaria,40,0,0
13535,A,Greece,32,0,0
13889,A,Greece,23,0,0
13929,A,Bulgaria,30,0,0
4704,A,Bulgaria,21,0,0
4858,B,Germany,50,0,0
7123,A,Norway,31,0,0
8270,B,Norway,25,0,0
9129,A,Bulgaria,33,1,0.9900000095367432
9211,A,Bulgaria,28,0,0
11040,A,Bulgaria,30,0,0
12219,B,Italy,35,0,0
12329,A,Bulgaria,32,0,0
13563,B,Italy,28,0,0
13892,A,Bulgaria,37,0,0
13913,A,Greece,20,0,0
13927,A,Norway,29,0,0
3816,A,Greece,26,0,0
4722,B,Greece,40,1,4.989999771118164
9112,A,Bulgaria,28,0,0
12572,B,Germany,47,0,0
13384,A,Greece,33,0,0
5124,B,Germany,45,0,0
8906,A,Bulgaria,25,0,0
10918,B,Bulgaria,28,0,0
12402,B,Italy,30,0,0
12803,A,Bulgaria,27,0,0
12820,A,Bulgaria,25,0,0
13073,A,Bulgaria,28,1,0.9900000095367432
1560,A,Bulgaria,23,0,0
1727,A,Bulgaria,22,0,0
2812,B,Greece,40,0,0
3896,B,Bulgaria,21,0,0
7155,B,Italy,27,0,0
8021,B,Bulgaria,34,0,0
10522,B,Bulgaria,40,0,0
11470,A,Greece,29,0,0
11766,A,Greece,26,0,0
11886,A,Norway,32,0,0
12655,B,Bulgaria,35,0,0
12858,A,Germany,53,1,9.989999771118164
13618,A,Germany,49,0,0
13688,B,Italy,23,0,0
13866,A,Greece,23,0,0
13880,A,Germany,38,0,0
13930,A,Italy,22,0,0
6764,A,Greece,28,0,0
7297,B,Bulgaria,18,0,0
11520,B,Greece,28,0,0
11689,B,Bulgaria,33,0,0
12152,B,Greece,37,0,0
13511,A,Bulgaria,30,0,0
13838,A,Greece,36,0,0
13840,B,Italy,25,0,0
5961,A,Greece,23,0,0
6159,A,Italy,27,0,0
7210,B,Italy,30,0,0
7242,A,Greece,31,0,0
7492,B,Bulgaria,27,0,0
10837,B,Bulgaria,27,0,0
11540,B,Bulgaria,33,0,0
11803,A,Greece,37,0,0
12830,B,Greece,36,0,0
13120,A,Italy,22,0,0
13902,A,Bulgaria,32,0,0
3325,A,Greece,33,0,0
7007,B,Greece,34,0,0
7705,A,Norway,33,0,0
8928,A,Greece,23,0,0
11582,A,Bulgaria,25,0,0
11631,A,Bulgaria,32,0,0
11672,B,Bulgaria,26,0,0
12145,A,Bulgaria,29,0,0
12321,B,Italy,32,0,0
13416,B,Greece,18,0,0
13894,A,Greece,29,0,0
13939,A,Germany,47,0,0
2489,B,Bulgaria,26,0,0
3979,A,Bulgaria,26,0,0
5641,B,Bulgaria,39,0,0
7223,B,Bulgaria,26,0,0
9265,A,Bulgaria,34,0,0
12413,A,Greece,29,0,0
13165,B,Italy,25,0,0
13173,A,Greece,31,0,0
13536,A,Greece,35,0,0
13723,B,Bulgaria,29,0,0
3839,A,Greece,32,0,0
3959,A,Germany,47,0,0
4238,A,Bulgaria,29,0,0
4549,B,Bulgaria,29,0,0
5354,B,Greece,23,0,0
5891,A,Greece,27,0,0
8168,A,Italy,25,0,0
10637,A,Greece,26,2,50.98000168800354
11303,A,Bulgaria,24,0,0
11707,B,Bulgaria,38,0,0
11889,B,Bulgaria,37,0,0
12696,B,Bulgaria,39,0,0
13065,B,Bulgaria,26,0,0
13662,B,Greece,32,0,0
13893,A,Bulgaria,22,0,0
5441,A,Bulgaria,18,0,0
6642,B,Greece,27,1,49.9900016784668
6936,A,Greece,21,0,0
7446,A,Greece,28,0,0
8433,A,Greece,23,0,0
9975,A,Germany,46,0,0
11336,B,Italy,31,0,0
11559,B,Greece,26,0,0
12986,A,Greece,28,0,0
13444,A,Germany,40,0,0
13837,A,Germany,47,0,0
13881,A,Greece,24,0,0
13911,A,Germany,51,0,0
3760,A,Italy,31,0,0
6369,B,Greece,23,0,0
6390,A,Greece,30,0,0
6587,A,Bulgaria,35,0,0
9790,A,Italy,25,0,0
11120,B,Italy,31,0,0
11375,A,Bulgaria,24,0,0
12369,A,Bulgaria,35,0,0
12394,A,Greece,33,0,0
1634,B,Greece,26,0,0
1675,A,Greece,29,0,0
4458,A,Norway,37,0,0
9028,A,Greece,30,0,0
9169,B,Greece,36,0,0
12020,A,Greece,23,0,0
12126,B,Bulgaria,27,0,0
12149,A,Bulgaria,29,0,0
12717,B,Greece,24,0,0
13075,A,Bulgaria,31,0,0
13192,A,Greece,39,0,0
13497,B,Greece,25,0,0
8627,B,Italy,27,0,0
9581,B,Bulgaria,24,0,0
9909,A,Norway,25,0,0
10396,A,Italy,31,0,0
